,clusterid,agree,comment,retweet,sentiment
1066,2,0,0,0,neu
1067,1,0,0,0,neu
1068,1,0,0,0,neu
1069,0,0,0,0,neu
1070,2,0,0,0,neg
1071,1,0,0,0,neg
1072,0,24,4,5,neu
1073,0,24,4,5,neu
1074,2,0,0,0,neg
1075,1,0,0,0,neg
1076,2,0,0,0,neg
1077,1,0,0,0,neg
1078,1,0,0,0,neu
1079,1,0,0,0,neu
1080,0,0,0,0,neu
1081,2,0,0,0,neu
1082,2,0,0,0,neu
1083,0,0,0,0,neu
1084,2,0,0,0,neu
1085,2,0,0,0,neu
1086,0,0,0,0,neg
1087,1,0,0,0,neg
1088,2,3,2,1,neu
1089,2,3,2,1,neu
1090,0,1,0,0,neu
1091,0,1,0,0,neu
1092,0,4,0,0,pos
1093,0,4,0,0,pos
1094,0,3,0,0,neu
1095,0,3,0,0,neu
1096,0,7,1,1,pos
1097,0,7,1,1,pos
1098,1,0,0,0,pos
1099,0,0,0,0,pos
1100,2,1,1,1,pos
1101,2,1,1,1,pos
1102,0,0,0,0,neu
1103,2,0,0,0,neu
1104,3,7,0,5,neu
1105,3,7,0,5,neu
1106,1,0,0,0,neu
1107,2,0,0,0,neu
1108,2,1,8,0,pos
1109,2,1,8,0,pos
1110,0,0,0,0,pos
1111,1,0,0,0,pos
1112,3,0,0,0,neu
1113,0,0,0,0,neu
1114,1,26,2,6,pos
1115,1,26,2,6,pos
1116,3,0,0,1,neu
1117,3,0,0,1,neu
1118,0,1,0,0,neu
1119,0,1,0,0,neu
1120,0,1,0,0,pos
1121,0,1,0,0,pos
1122,3,0,0,2,neu
1123,3,0,0,2,neu
1124,3,0,0,0,pos
1125,1,0,0,0,pos
1126,0,1,0,0,neg
1127,0,1,0,0,neg
1128,0,0,0,0,pos
1129,0,0,0,0,pos
1130,0,0,0,0,neg
1131,1,0,0,0,neg
1132,0,2,0,0,neu
1133,0,2,0,0,neu
1134,3,5,0,3,neu
1135,3,5,0,3,neu
1136,0,0,0,0,neu
1137,1,0,0,0,neu
1138,1,0,0,0,pos
1139,0,0,0,0,pos
1140,0,0,0,0,neg
1141,0,0,0,0,neg
1142,1,2,0,1,pos
1143,1,2,0,1,pos
1144,3,0,0,2,neu
1145,3,0,0,2,neu
1146,0,0,0,0,pos
1147,0,0,0,0,pos
1148,0,0,0,0,neu
1149,2,0,0,0,neu
1150,1,2,0,1,neu
1151,1,2,0,1,neu
1152,1,48,2,16,neu
1153,1,48,2,16,neu
1154,1,14,0,4,pos
1155,1,14,0,4,pos
1156,0,1,0,0,pos
1157,0,1,0,0,pos
1158,2,0,1,0,pos
1159,2,0,1,0,pos
1160,0,2,0,0,pos
1161,0,2,0,0,pos
1162,3,0,0,0,neu
1163,3,0,0,0,neu
1164,3,0,0,0,pos
1165,1,0,0,0,pos
1166,1,33,0,11,pos
1167,1,33,0,11,pos
1168,0,0,0,0,pos
1169,3,0,0,0,pos
1170,3,0,0,0,pos
1171,1,0,0,0,pos
1172,0,6,3,1,neu
1173,0,6,3,1,neu
1174,3,1,0,2,pos
1175,3,1,0,2,pos
1176,1,0,0,0,neu
1177,2,0,0,0,neu
1178,0,0,0,0,neu
1179,3,0,0,0,neu
1180,3,0,0,1,neu
1181,3,0,0,1,neu
1182,0,2,0,0,pos
1183,0,2,0,0,pos
1184,3,0,0,0,neg
1185,1,0,0,0,neg
1186,2,0,0,0,neg
1187,2,0,0,0,neg
1188,1,0,0,0,neg
1189,2,0,0,0,neg
1190,0,2,0,0,pos
1191,0,2,0,0,pos
1192,2,0,1,0,pos
1193,2,0,1,0,pos
1194,3,0,0,1,neu
1195,3,0,0,1,neu
1196,3,0,0,0,pos
1197,3,0,0,0,pos
1198,1,4,0,2,pos
1199,1,4,0,2,pos
1200,1,5,0,2,pos
1201,1,5,0,2,pos
1202,2,0,0,0,neu
1203,3,0,0,0,neu
1204,2,0,0,0,neg
1205,3,0,0,0,neg
1206,0,0,0,0,pos
1207,1,0,0,0,pos
1208,2,0,0,0,pos
1209,3,0,0,0,pos
1210,0,0,0,0,pos
1211,1,0,0,0,pos
1212,1,0,0,0,pos
1213,3,0,0,0,pos
1214,2,0,0,0,pos
1215,3,0,0,0,pos
1216,0,178,1,4,pos
1217,0,178,1,4,pos
1218,3,0,0,1,neu
1219,3,0,0,1,neu
1220,1,5,0,2,neu
1221,1,5,0,2,neu
1222,3,16,1,9,neu
1223,3,16,1,9,neu
1224,0,0,0,0,pos
1225,2,0,0,0,pos
1226,3,0,0,1,pos
1227,3,0,0,1,pos
1228,2,0,0,0,pos
1229,3,0,0,0,pos
1230,0,0,0,0,neu
1231,2,0,0,0,neu
1232,1,6,1,2,pos
1233,1,6,1,2,pos
1234,1,2,1,1,neg
1235,1,2,1,1,neg
1236,0,1,0,0,neu
1237,0,1,0,0,neu
1238,1,3,1,1,pos
1239,1,3,1,1,pos
1240,1,4,0,1,neg
1241,1,4,0,1,neg
1242,0,1,0,0,neu
1243,0,1,0,0,neu
1244,2,0,0,0,pos
1245,1,0,0,0,pos
1246,1,0,0,0,neu
1247,1,0,0,0,neu
1248,2,0,1,0,neu
1249,2,0,1,0,neu
1250,1,8,0,3,neu
1251,1,8,0,3,neu
1252,2,0,1,0,neu
1253,2,0,1,0,neu
1254,2,0,1,0,neu
1255,2,0,1,0,neu
1256,1,4,1,2,neu
1257,1,4,1,2,neu
1258,0,0,0,0,neg
1259,0,0,0,0,neg
1260,1,0,0,0,neu
1261,0,0,0,0,neu
1262,2,3,5,1,neu
1263,2,3,5,1,neu
1264,2,0,0,0,neu
1265,1,0,0,0,neu
1266,2,0,1,0,neu
1267,2,0,1,0,neu
1268,3,0,0,1,neu
1269,3,0,0,1,neu
1270,0,0,0,0,neu
1271,0,0,0,0,neu
1272,1,0,0,0,neu
1273,3,0,0,0,neu
1274,2,0,0,0,neu
1275,2,0,0,0,neu
1276,0,0,0,0,neu
1277,2,0,0,0,neu
1278,0,1,0,0,neu
1279,0,1,0,0,neu
1280,2,0,0,0,pos
1281,2,0,0,0,pos
1282,3,0,0,2,neg
1283,3,0,0,2,neg
1284,3,0,0,0,pos
1285,0,0,0,0,pos
1286,0,1,0,0,pos
1287,0,1,0,0,pos
1288,3,11,0,7,pos
1289,3,11,0,7,pos
1290,2,0,0,0,neg
1291,1,0,0,0,neg
1292,2,0,0,0,neg
1293,2,0,0,0,neg
1294,1,3,0,1,pos
1295,1,3,0,1,pos
1296,2,0,1,1,pos
1297,2,0,1,1,pos
1298,0,0,0,0,neg
1299,3,0,0,0,neg
1300,0,0,0,0,neu
1301,0,0,0,0,neu
1302,0,1,0,0,pos
1303,0,1,0,0,pos
1304,0,18,3,2,neu
1305,0,18,3,2,neu
1306,2,0,0,0,neg
1307,0,0,0,0,neg
1308,1,0,0,0,neu
1309,3,0,0,0,neu
1310,1,0,0,0,pos
1311,0,0,0,0,pos
1312,1,0,0,0,neg
1313,2,0,0,0,neg
1314,1,0,0,0,pos
1315,2,0,0,0,pos
1316,2,3,2,1,pos
1317,2,3,2,1,pos
1318,0,2,0,0,pos
1319,0,2,0,0,pos
1320,1,28,4,9,neu
1321,1,28,4,9,neu
1322,1,2,0,1,neu
1323,1,2,0,1,neu
1324,3,1,0,1,neu
1325,3,1,0,1,neu
1326,3,6,2,6,neu
1327,3,6,2,6,neu
1328,0,0,0,0,pos
1329,0,0,0,0,pos
1330,2,0,0,0,pos
1331,1,0,0,0,pos
1332,2,1,1,0,pos
1333,2,1,1,0,pos
1334,0,3,0,0,neu
1335,0,3,0,0,neu
1336,1,0,0,0,neg
1337,3,0,0,0,neg
1338,3,0,0,1,neg
1339,3,0,0,1,neg
1340,0,0,0,0,neg
1341,0,0,0,0,neg
1342,0,0,0,0,pos
1343,3,0,0,0,pos
1344,3,0,0,0,pos
1345,1,0,0,0,pos
1346,1,29,0,13,pos
1347,1,29,0,13,pos
1348,0,8,0,1,neg
1349,0,8,0,1,neg
1350,1,0,0,0,neg
1351,1,0,0,0,neg
1352,0,5,1,0,pos
1353,0,5,1,0,pos
1354,3,0,0,0,pos
1355,2,0,0,0,pos
1356,0,0,0,0,neu
1357,0,0,0,0,neu
1358,0,0,0,0,pos
1359,3,0,0,0,pos
1360,1,0,0,0,pos
1361,3,0,0,0,pos
1362,2,0,0,0,pos
1363,1,0,0,0,pos
1364,1,15,1,5,pos
1365,1,15,1,5,pos
1366,3,14,0,10,neu
1367,3,14,0,10,neu
1368,0,23,4,5,neu
1369,0,23,4,5,neu
1370,0,1,0,0,neu
1371,0,1,0,0,neu
1372,2,1,1,0,pos
1373,2,1,1,0,pos
1374,0,5,1,0,pos
1375,0,5,1,0,pos
1376,3,1,0,1,neu
1377,3,1,0,1,neu
1378,3,40,1,29,neu
1379,3,40,1,29,neu
1380,0,1,0,0,neu
1381,0,1,0,0,neu
1382,1,18,0,6,neu
1383,1,18,0,6,neu
1384,1,43,4,12,neu
1385,1,43,4,12,neu
1386,0,0,0,0,pos
1387,2,0,0,0,pos
1388,1,0,0,0,neu
1389,2,0,0,0,neu
1390,0,0,0,0,pos
1391,1,0,0,0,pos
1392,1,91,7,37,pos
1393,1,91,7,37,pos
1394,0,10,0,1,pos
1395,0,10,0,1,pos
1396,1,0,0,0,pos
1397,0,0,0,0,pos
1398,3,0,0,0,pos
1399,2,0,0,0,pos
1400,2,0,0,0,pos
1401,3,0,0,0,pos
1402,0,65,5,4,neg
1403,0,65,5,4,neg
1404,2,0,0,0,pos
1405,1,0,0,0,pos
1406,0,1,0,0,neu
1407,0,1,0,0,neu
1408,2,0,0,0,neu
1409,0,0,0,0,neu
1410,1,151,8,54,pos
1411,1,151,8,54,pos
1412,0,0,0,0,pos
1413,1,0,0,0,pos
1414,2,0,0,0,neg
1415,1,0,0,0,neg
1416,0,6,0,1,pos
1417,0,6,0,1,pos
1418,2,0,0,0,pos
1419,0,0,0,0,pos
1420,3,0,0,2,pos
1421,3,0,0,2,pos
1422,2,0,0,0,pos
1423,1,0,0,0,pos
1424,1,0,0,0,pos
1425,2,0,0,0,pos
1426,3,1,0,1,pos
1427,3,1,0,1,pos
1428,3,0,0,0,neu
1429,1,0,0,0,neu
1430,0,61,11,9,neu
1431,0,61,11,9,neu
1432,0,0,0,0,neu
1433,0,0,0,0,neu
1434,1,0,0,0,neu
1435,3,0,0,0,neu
1436,3,4,0,3,neu
1437,3,4,0,3,neu
1438,3,0,0,1,pos
1439,3,0,0,1,pos
1440,2,0,0,0,neu
1441,1,0,0,0,neu
1442,0,0,0,0,pos
1443,0,0,0,0,pos
1444,3,0,0,0,pos
1445,1,0,0,0,pos
1446,3,5,0,4,neu
1447,3,5,0,4,neu
1448,3,0,0,0,pos
1449,3,0,0,0,pos
1450,0,20,1,3,pos
1451,0,20,1,3,pos
1452,0,5,0,0,pos
1453,0,5,0,0,pos
1454,1,2,0,1,neg
1455,1,2,0,1,neg
1456,0,1,0,0,pos
1457,0,1,0,0,pos
1458,2,0,0,0,pos
1459,3,0,0,0,pos
1460,3,3,0,2,pos
1461,3,3,0,2,pos
1462,3,0,0,0,pos
1463,3,0,0,0,pos
1464,1,0,0,0,neu
1465,2,0,0,0,neu
1466,3,0,0,0,neu
1467,1,0,0,0,neu
1468,2,0,0,0,neu
1469,3,0,0,0,neu
1470,3,8,1,5,pos
1471,3,8,1,5,pos
1472,0,1,0,0,pos
1473,0,1,0,0,pos
1474,3,1,1,4,neu
1475,3,1,1,4,neu
1476,0,3,1,0,pos
1477,0,3,1,0,pos
1478,0,29,2,3,neg
1479,0,29,2,3,neg
1480,1,0,0,0,pos
1481,1,0,0,0,pos
1482,1,0,0,0,neu
1483,1,0,0,0,neu
1484,2,0,0,0,neu
1485,3,0,0,0,neu
1486,2,0,0,0,neu
1487,0,0,0,0,neu
1488,1,0,0,0,neu
1489,1,0,0,0,neu
1490,3,0,0,0,neu
1491,2,0,0,0,neu
1492,3,0,0,0,neg
1493,1,0,0,0,neg
1494,0,4,2,1,pos
1495,0,4,2,1,pos
1496,3,1,0,1,pos
1497,3,1,0,1,pos
1498,0,9,2,0,pos
1499,0,9,2,0,pos
1500,0,1,0,0,pos
1501,0,1,0,0,pos
1502,3,43,5,28,pos
1503,3,43,5,28,pos
1504,1,5,1,2,pos
1505,1,5,1,2,pos
1506,1,0,0,0,pos
1507,3,0,0,0,pos
1508,0,0,0,0,pos
1509,3,0,0,0,pos
1510,1,2,0,1,pos
1511,1,2,0,1,pos
1512,0,0,0,0,pos
1513,2,0,0,0,pos
1514,3,0,0,1,neu
1515,3,0,0,1,neu
1516,2,0,0,0,pos
1517,0,0,0,0,pos
1518,0,0,0,0,pos
1519,2,0,0,0,pos
1520,2,0,0,0,pos
1521,3,0,0,0,pos
1522,2,0,0,0,pos
1523,1,0,0,0,pos
1524,0,1,0,0,pos
1525,0,1,0,0,pos
1526,1,0,0,0,pos
1527,2,0,0,0,pos
1528,2,0,0,0,neg
1529,1,0,0,0,neg
1530,1,2,0,1,pos
1531,1,2,0,1,pos
1532,0,0,0,0,neu
1533,2,0,0,0,neu
1534,1,6,0,3,neu
1535,1,6,0,3,neu
1536,2,0,0,0,pos
1537,0,0,0,0,pos
1538,2,0,0,0,pos
1539,3,0,0,0,pos
1540,2,0,1,0,pos
1541,2,0,1,0,pos
1542,0,1,0,0,pos
1543,0,1,0,0,pos
1544,3,0,0,0,pos
1545,0,0,0,0,pos
1546,3,0,0,0,pos
1547,0,0,0,0,pos
1548,0,0,0,0,pos
1549,2,0,0,0,pos
1550,2,0,0,0,pos
1551,1,0,0,0,pos
1552,1,0,0,0,pos
1553,1,0,0,0,pos
1554,0,0,0,0,pos
1555,0,0,0,0,pos
1556,0,0,0,0,pos
1557,0,0,0,0,pos
1558,2,0,0,0,neu
1559,1,0,0,0,neu
1560,1,3,0,1,neg
1561,1,3,0,1,neg
1562,2,0,0,0,pos
1563,2,0,0,0,pos
1564,3,0,0,0,neu
1565,1,0,0,0,neu
1566,1,8,0,3,neu
1567,1,8,0,3,neu
1568,1,0,0,0,pos
1569,2,0,0,0,pos
1570,3,0,0,0,pos
1571,0,0,0,0,pos
1572,0,1,0,0,pos
1573,0,1,0,0,pos
1574,0,0,0,0,pos
1575,0,0,0,0,pos
1576,3,0,0,0,pos
1577,0,0,0,0,pos
1578,2,3,2,1,pos
1579,2,3,2,1,pos
1580,2,0,0,0,pos
1581,0,0,0,0,pos
1582,3,0,0,0,pos
1583,0,0,0,0,pos
1584,0,0,0,0,pos
1585,3,0,0,0,pos
1586,1,0,0,0,neg
1587,1,0,0,0,neg
1588,3,0,0,0,pos
1589,1,0,0,0,pos
1590,2,0,0,0,pos
1591,1,0,0,0,pos
1592,0,2,1,0,pos
1593,0,2,1,0,pos
1594,0,0,0,0,neu
1595,2,0,0,0,neu
1596,3,0,0,0,pos
1597,0,0,0,0,pos
1598,2,0,0,0,neu
1599,3,0,0,0,neu
1600,3,0,0,0,neu
1601,0,0,0,0,neu
1602,2,0,0,0,neu
1603,1,0,0,0,neu
1604,0,1,0,0,pos
1605,0,1,0,0,pos
1606,0,1,0,0,neu
1607,0,1,0,0,neu
1608,3,0,0,0,pos
1609,1,0,0,0,pos
1610,1,7,0,2,pos
1611,1,7,0,2,pos
1612,1,93,5,23,pos
1613,1,93,5,23,pos
1614,0,1,0,0,neu
1615,0,1,0,0,neu
1616,3,0,0,0,pos
1617,3,0,0,0,pos
1618,1,0,0,0,neu
1619,0,0,0,0,neu
1620,3,0,0,0,neu
1621,2,0,0,0,neu
1622,1,0,0,0,neu
1623,1,0,0,0,neu
1624,1,6,0,3,neu
1625,1,6,0,3,neu
1626,3,0,0,0,neu
1627,1,0,0,0,neu
1628,2,3,3,0,neu
1629,2,3,3,0,neu
1630,1,742,47,184,neu
1631,1,742,47,184,neu
1632,3,0,0,0,pos
1633,3,0,0,0,pos
1634,3,4,0,9,neg
1635,3,4,0,9,neg
1636,1,0,0,0,neu
1637,3,0,0,0,neu
1638,0,5,1,1,neu
1639,0,5,1,1,neu
1640,3,1,0,1,neg
1641,3,1,0,1,neg
1642,0,0,0,0,neg
1643,1,0,0,0,neg
1644,1,11,1,3,neg
1645,1,11,1,3,neg
1646,0,14,0,2,neu
1647,0,14,0,2,neu
1648,0,1,0,0,neu
1649,0,1,0,0,neu
1650,0,7,0,1,neu
1651,0,7,0,1,neu
1652,0,19,0,3,neu
1653,0,19,0,3,neu
1654,1,47,2,13,neu
1655,1,47,2,13,neu
1656,0,4,2,1,pos
1657,0,4,2,1,pos
1658,0,3,1,0,pos
1659,0,3,1,0,pos
1660,1,3,0,1,pos
1661,1,3,0,1,pos
1662,0,3,0,0,pos
1663,0,3,0,0,pos
1664,3,4,0,5,pos
1665,3,4,0,5,pos
1666,1,2,0,1,pos
1667,1,2,0,1,pos
1668,2,0,0,0,pos
1669,2,0,0,0,pos
1670,2,0,0,0,pos
1671,0,0,0,0,pos
1672,3,0,0,0,pos
1673,3,0,0,0,pos
1674,0,0,0,0,pos
1675,3,0,0,0,pos
1676,0,5,0,0,pos
1677,0,5,0,0,pos
1678,2,0,0,0,neu
1679,3,0,0,0,neu
1680,2,0,0,0,neg
1681,3,0,0,0,neg
1682,2,0,0,0,neg
1683,3,0,0,0,neg
1684,3,0,0,1,neg
1685,3,0,0,1,neg
1686,3,5,0,4,pos
1687,3,5,0,4,pos
1688,3,3,0,2,pos
1689,3,3,0,2,pos
1690,2,0,0,0,neg
1691,0,0,0,0,neg
1692,3,1,0,1,neg
1693,3,1,0,1,neg
1694,0,1,0,0,neg
1695,0,1,0,0,neg
1696,0,2,1,0,pos
1697,0,2,1,0,pos
1698,2,0,0,0,neu
1699,0,0,0,0,neu
1700,0,0,0,0,pos
1701,2,0,0,0,pos
1702,0,1,0,0,neu
1703,0,1,0,0,neu
1704,1,0,0,0,pos
1705,2,0,0,0,pos
1706,0,5,1,1,pos
1707,0,5,1,1,pos
1708,0,1,0,0,pos
1709,0,1,0,0,pos
1710,0,1,0,0,pos
1711,0,1,0,0,pos
1712,0,5,1,1,pos
1713,0,5,1,1,pos
1714,3,0,0,0,neu
1715,1,0,0,0,neu
1716,1,0,0,0,pos
1717,3,0,0,0,pos
1718,1,0,0,0,neu
1719,1,0,0,0,neu
1720,3,3,0,2,pos
1721,3,3,0,2,pos
1722,3,0,0,0,neu
1723,1,0,0,0,neu
1724,3,4,0,4,neg
1725,3,4,0,4,neg
1726,2,0,0,0,pos
1727,1,0,0,0,pos
1728,3,8,0,5,pos
1729,3,8,0,5,pos
1730,2,0,0,0,pos
1731,0,0,0,0,pos
1732,3,0,0,0,neg
1733,0,0,0,0,neg
1734,3,1,0,1,neg
1735,3,1,0,1,neg
1736,0,1,0,0,pos
1737,0,1,0,0,pos
1738,3,0,0,0,neg
1739,2,0,0,0,neg
1740,0,34,7,5,pos
1741,0,34,7,5,pos
1742,1,0,0,0,neg
1743,3,0,0,0,neg
1744,1,3,1,1,neg
1745,1,3,1,1,neg
1746,1,0,0,0,pos
1747,1,0,0,0,pos
1748,1,3,0,1,neg
1749,1,3,0,1,neg
1750,2,1,1,0,pos
1751,2,1,1,0,pos
1752,3,2,0,2,neg
1753,3,2,0,2,neg
1754,0,0,0,0,pos
1755,2,0,0,0,pos
1756,2,0,1,0,pos
1757,2,0,1,0,pos
1758,2,0,0,0,neu
1759,0,0,0,0,neu
1760,2,0,0,0,neu
1761,0,0,0,0,neu
1762,2,0,1,0,pos
1763,2,0,1,0,pos
1764,0,1,0,0,neu
1765,0,1,0,0,neu
1766,1,0,0,0,pos
1767,0,0,0,0,pos
1768,0,3,0,0,neu
1769,0,3,0,0,neu
1770,0,2,0,0,neu
1771,0,2,0,0,neu
1772,1,0,0,0,neu
1773,3,0,0,0,neu
1774,1,0,0,0,pos
1775,3,0,0,0,pos
1776,2,0,0,0,neu
1777,3,0,0,0,neu
1778,0,0,0,0,pos
1779,3,0,0,0,pos
1780,2,0,0,0,pos
1781,1,0,0,0,pos
1782,3,0,0,0,neu
1783,1,0,0,0,neu
1784,2,0,0,0,pos
1785,3,0,0,0,pos
1786,0,0,0,0,neu
1787,2,0,0,0,neu
1788,0,1,0,0,neu
1789,0,1,0,0,neu
1790,3,0,0,1,neu
1791,3,0,0,1,neu
1792,0,0,0,0,pos
1793,1,0,0,0,pos
1794,3,0,0,0,neg
1795,2,0,0,0,neg
1796,3,0,0,0,neu
1797,2,0,0,0,neu
1798,2,0,1,0,neg
1799,2,0,1,0,neg
1800,3,0,0,1,pos
1801,3,0,0,1,pos
1802,1,0,0,0,pos
1803,1,0,0,0,pos
1804,3,1,0,1,pos
1805,3,1,0,1,pos
1806,3,0,0,0,pos
1807,1,0,0,0,pos
1808,1,0,0,0,neg
1809,2,0,0,0,neg
1810,2,35,26,15,pos
1811,2,35,26,15,pos
1812,2,0,0,0,neg
1813,2,0,0,0,neg
1814,1,14,1,3,neg
1815,1,14,1,3,neg
1816,2,0,0,0,neg
1817,2,0,0,0,neg
1818,0,149,5,29,neg
1819,0,149,5,29,neg
1820,3,0,0,0,neg
1821,1,0,0,0,neg
1822,3,4,0,3,neu
1823,3,4,0,3,neu
1824,3,0,0,0,pos
1825,3,0,0,0,pos
1826,0,1,0,0,neg
1827,0,1,0,0,neg
1828,1,24,0,9,pos
1829,1,24,0,9,pos
1830,2,0,1,1,pos
1831,2,0,1,1,pos
1832,2,0,0,0,neg
1833,0,0,0,0,neg
1834,2,0,0,0,neg
1835,1,0,0,0,neg
1836,0,0,0,0,neg
1837,1,0,0,0,neg
1838,3,0,0,2,neu
1839,3,0,0,2,neu
1840,3,0,0,0,neg
1841,1,0,0,0,neg
1842,2,0,1,0,neg
1843,2,0,1,0,neg
1844,0,2,0,0,neg
1845,0,2,0,0,neg
1846,0,8,0,1,pos
1847,0,8,0,1,pos
1848,2,0,0,0,neu
1849,3,0,0,0,neu
1850,0,0,0,0,neu
1851,3,0,0,0,neu
1852,3,0,0,1,neu
1853,3,0,0,1,neu
1854,1,0,0,0,neu
1855,3,0,0,0,neu
1856,1,0,0,0,pos
1857,1,0,0,0,pos
1858,0,1,0,0,neg
1859,0,1,0,0,neg
1860,3,3,0,2,pos
1861,3,3,0,2,pos
1862,1,10,1,4,pos
1863,1,10,1,4,pos
1864,3,6,0,4,neu
1865,3,6,0,4,neu
1866,1,0,0,0,neg
1867,1,0,0,0,neg
1868,0,0,0,0,neu
1869,0,0,0,0,neu
1870,2,0,0,0,pos
1871,2,0,0,0,pos
1872,0,8,0,1,pos
1873,0,8,0,1,pos
1874,0,1,0,0,neu
1875,0,1,0,0,neu
1876,1,44,3,16,neu
1877,1,44,3,16,neu
1878,0,1,0,0,neg
1879,0,1,0,0,neg
1880,3,8,0,7,pos
1881,3,8,0,7,pos
1882,3,0,0,2,neg
1883,3,0,0,2,neg
1884,2,1,1,0,pos
1885,2,1,1,0,pos
1886,0,3,0,0,neu
1887,0,3,0,0,neu
1888,0,0,0,0,neg
1889,1,0,0,0,neg
1890,3,0,0,1,neg
1891,3,0,0,1,neg
1892,1,0,0,0,neg
1893,3,0,0,0,neg
1894,3,7,0,5,neu
1895,3,7,0,5,neu
1896,0,0,0,0,neu
1897,1,0,0,0,neu
1898,2,1,8,0,pos
1899,2,1,8,0,pos
1900,1,0,0,0,pos
1901,2,0,0,0,pos
1902,3,0,0,0,neu
1903,1,0,0,0,neu
1904,1,26,2,6,pos
1905,1,26,2,6,pos
1906,3,0,0,1,neu
1907,3,0,0,1,neu
1908,0,1,0,0,neu
1909,0,1,0,0,neu
1910,0,1,0,0,pos
1911,0,1,0,0,pos
1912,3,0,0,2,neu
1913,3,0,0,2,neu
1914,0,0,0,0,pos
1915,0,0,0,0,pos
1916,0,1,0,0,neg
1917,0,1,0,0,neg
1918,0,0,0,0,pos
1919,0,0,0,0,pos
1920,0,0,0,0,neg
1921,2,0,0,0,neg
1922,0,2,0,0,neu
1923,0,2,0,0,neu
1924,3,5,0,3,neu
1925,3,5,0,3,neu
1926,0,0,0,0,neu
1927,3,0,0,0,neu
1928,2,0,0,0,pos
1929,0,0,0,0,pos
1930,1,0,0,0,neg
1931,0,0,0,0,neg
1932,1,2,0,1,pos
1933,1,2,0,1,pos
1934,3,0,0,2,neu
1935,3,0,0,2,neu
1936,3,0,0,0,pos
1937,3,0,0,0,pos
1938,3,0,0,0,neu
1939,3,0,0,0,neu
1940,1,2,0,1,neu
1941,1,2,0,1,neu
1942,1,48,2,16,neu
1943,1,48,2,16,neu
1944,1,14,0,4,pos
1945,1,14,0,4,pos
1946,0,1,0,0,pos
1947,0,1,0,0,pos
1948,2,0,1,0,pos
1949,2,0,1,0,pos
1950,0,2,0,0,pos
1951,0,2,0,0,pos
1952,2,0,0,0,neu
1953,2,0,0,0,neu
1954,1,0,0,0,pos
1955,0,0,0,0,pos
1956,1,33,0,11,pos
1957,1,33,0,11,pos
1958,2,0,0,0,pos
1959,3,0,0,0,pos
1960,0,0,0,0,pos
1961,2,0,0,0,pos
1962,0,6,3,1,neu
1963,0,6,3,1,neu
1964,3,1,0,2,pos
1965,3,1,0,2,pos
1966,0,0,0,0,neu
1967,2,0,0,0,neu
1968,0,0,0,0,neu
1969,0,0,0,0,neu
1970,3,0,0,1,neu
1971,3,0,0,1,neu
1972,0,2,0,0,pos
1973,0,2,0,0,pos
1974,0,0,0,0,neg
1975,3,0,0,0,neg
1976,1,0,0,0,neg
1977,1,0,0,0,neg
1978,2,0,0,0,neg
1979,1,0,0,0,neg
1980,0,2,0,0,pos
1981,0,2,0,0,pos
1982,2,0,1,0,pos
1983,2,0,1,0,pos
1984,3,0,0,1,neu
1985,3,0,0,1,neu
1986,1,0,0,0,pos
1987,2,0,0,0,pos
1988,1,4,0,2,pos
1989,1,4,0,2,pos
1990,1,5,0,2,pos
1991,1,5,0,2,pos
1992,2,0,0,0,neu
1993,0,0,0,0,neu
1994,2,0,0,0,neu
1995,1,0,0,0,neu
1996,1,0,0,0,neu
1997,3,0,0,0,neu
1998,1,46,3,11,pos
1999,1,46,3,11,pos
2000,1,7,0,2,pos
2001,1,7,0,2,pos
2002,0,4,1,0,pos
2003,0,4,1,0,pos
2004,0,1,0,0,neu
2005,0,1,0,0,neu
2006,0,41,4,4,pos
2007,0,41,4,4,pos
2008,3,0,0,0,neu
2009,1,0,0,0,neu
2010,2,0,1,0,neu
2011,2,0,1,0,neu
2012,1,0,0,0,neu
2013,2,0,0,0,neu
2014,0,0,0,0,pos
2015,1,0,0,0,pos
2016,3,4,1,3,pos
2017,3,4,1,3,pos
2018,1,0,0,0,neg
2019,3,0,0,0,neg
2020,0,0,0,0,pos
2021,1,0,0,0,pos
2022,1,96,20,35,neu
2023,1,96,20,35,neu
2024,3,0,0,0,pos
2025,0,0,0,0,pos
2026,0,0,0,0,neu
2027,3,0,0,0,neu
2028,3,0,0,0,neu
2029,2,0,0,0,neu
2030,3,0,0,0,neu
2031,2,0,0,0,neu
2032,2,0,0,0,pos
2033,1,0,0,0,pos
2034,2,0,0,0,neu
2035,3,0,0,0,neu
2036,2,0,0,0,neu
2037,3,0,0,0,neu
2038,2,0,0,0,pos
2039,2,0,0,0,pos
2040,3,0,0,0,pos
2041,1,0,0,0,pos
2042,0,0,0,0,neu
2043,1,0,0,0,neu
2044,0,0,0,0,neu
2045,2,0,0,0,neu
2046,2,0,1,0,pos
2047,2,0,1,0,pos
2048,0,4,1,0,neu
2049,0,4,1,0,neu
2050,1,0,0,0,pos
2051,0,0,0,0,pos
2052,0,0,0,0,neu
2053,1,0,0,0,neu
2054,3,0,0,0,pos
2055,0,0,0,0,pos
2056,2,0,0,0,pos
2057,2,0,0,0,pos
2058,0,103,6,19,pos
2059,0,103,6,19,pos
2060,2,0,0,0,pos
2061,1,0,0,0,pos
2062,0,43,12,6,neu
2063,0,43,12,6,neu
